SP-[1] Epoch: 1/1800 | Time: 0m04s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.81  Acc 40.10% | Val: Loss -0.46  Acc(top1) 26.14% | HA 0.00@0
SP-[1] Epoch: 135/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.36  Acc 72.79% | Val: Loss nan  Acc(top1) 73.86% | HA 0.00@0

SP-[1] Epoch: 136/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 76.95% | Val: Loss nan  Acc(top1) 57.95% | HA 0.00@0

SP-[1] Epoch: 137/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.35  Acc 76.95% | Val: Loss nan  Acc(top1) 65.91% | HA 0.00@0

SP-[1] Epoch: 138/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.37  Acc 73.83% | Val: Loss nan  Acc(top1) 68.18% | HA 0.00@0

SP-[1] Epoch: 139/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 76.43% | Val: Loss nan  Acc(top1) 51.70% | HA 0.00@0

SP-[1] Epoch: 140/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 76.30% | Val: Loss nan  Acc(top1) 61.93% | HA 0.00@0

SP-[1] Epoch: 141/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 75.91% | Val: Loss nan  Acc(top1) 70.45% | HA 0.00@0

SP-[1] Epoch: 142/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 74.09% | Val: Loss nan  Acc(top1) 63.64% | HA 0.00@0

SP-[1] Epoch: 143/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.35  Acc 76.69% | Val: Loss nan  Acc(top1) 72.73% | HA 0.00@0

SP-[1] Epoch: 144/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.36  Acc 72.53% | Val: Loss nan  Acc(top1) 52.84% | HA 0.00@0

SP-[1] Epoch: 145/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 78.39% | Val: Loss nan  Acc(top1) 72.73% | HA 0.00@0

SP-[1] Epoch: 146/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.35  Acc 75.26% | Val: Loss nan  Acc(top1) 69.32% | HA 0.00@0

SP-[1] Epoch: 147/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 74.22% | Val: Loss nan  Acc(top1) 71.59% | HA 0.00@0

SP-[1] Epoch: 148/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 73.96% | Val: Loss nan  Acc(top1) 69.89% | HA 0.00@0

SP-[1] Epoch: 149/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 75.78% | Val: Loss nan  Acc(top1) 69.32% | HA 0.00@0

SP-[1] Epoch: 150/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 77.47% | Val: Loss nan  Acc(top1) 71.02% | HA 0.00@0

SP-[1] Epoch: 151/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 76.30% | Val: Loss nan  Acc(top1) 74.43% | HA 0.00@0

SP-[1] Epoch: 152/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 74.74% | Val: Loss nan  Acc(top1) 75.00% | HA 0.00@0

SP-[1] Epoch: 153/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.36  Acc 74.35% | Val: Loss nan  Acc(top1) 60.80% | HA 0.00@0

SP-[1] Epoch: 154/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 76.69% | Val: Loss nan  Acc(top1) 44.32% | HA 0.00@0

SP-[1] Epoch: 155/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 74.87% | Val: Loss nan  Acc(top1) 60.23% | HA 0.00@0

SP-[1] Epoch: 156/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 74.87% | Val: Loss nan  Acc(top1) 55.68% | HA 0.00@0

SP-[1] Epoch: 157/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 76.17% | Val: Loss nan  Acc(top1) 77.27% | HA 0.00@0

SP-[1] Epoch: 158/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 75.65% | Val: Loss nan  Acc(top1) 71.59% | HA 0.00@0

SP-[1] Epoch: 159/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 77.73% | Val: Loss nan  Acc(top1) 65.34% | HA 0.00@0

SP-[1] Epoch: 160/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 76.17% | Val: Loss nan  Acc(top1) 65.34% | HA 0.00@0

SP-[1] Epoch: 161/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.35  Acc 73.57% | Val: Loss nan  Acc(top1) 76.14% | HA 0.00@0

SP-[1] Epoch: 162/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.36  Acc 74.09% | Val: Loss nan  Acc(top1) 71.59% | HA 0.00@0

SP-[1] Epoch: 163/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.35  Acc 75.52% | Val: Loss nan  Acc(top1) 69.89% | HA 0.00@0

SP-[1] Epoch: 164/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 74.48% | Val: Loss nan  Acc(top1) 74.43% | HA 0.00@0

SP-[1] Epoch: 165/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 75.91% | Val: Loss nan  Acc(top1) 73.86% | HA 0.00@0

SP-[1] Epoch: 166/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 77.34% | Val: Loss nan  Acc(top1) 75.57% | HA 0.00@0

SP-[1] Epoch: 167/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 76.69% | Val: Loss nan  Acc(top1) 69.32% | HA 0.00@0

SP-[1] Epoch: 168/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 75.26% | Val: Loss nan  Acc(top1) 72.73% | HA 0.00@0

SP-[1] Epoch: 169/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 74.09% | Val: Loss nan  Acc(top1) 73.86% | HA 0.00@0

SP-[1] Epoch: 170/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.35  Acc 75.13% | Val: Loss nan  Acc(top1) 73.86% | HA 0.00@0

SP-[1] Epoch: 171/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.36  Acc 72.53% | Val: Loss nan  Acc(top1) 59.66% | HA 0.00@0

SP-[1] Epoch: 172/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 76.17% | Val: Loss nan  Acc(top1) 59.09% | HA 0.00@0

SP-[1] Epoch: 173/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 76.95% | Val: Loss nan  Acc(top1) 60.23% | HA 0.00@0

SP-[1] Epoch: 174/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 76.30% | Val: Loss nan  Acc(top1) 70.45% | HA 0.00@0

SP-[1] Epoch: 175/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 74.09% | Val: Loss nan  Acc(top1) 70.45% | HA 0.00@0

SP-[1] Epoch: 176/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 76.04% | Val: Loss nan  Acc(top1) 66.48% | HA 0.00@0

SP-[1] Epoch: 177/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 76.17% | Val: Loss nan  Acc(top1) 81.82% | HA 0.00@0

SP-[1] Epoch: 178/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 76.95% | Val: Loss nan  Acc(top1) 67.61% | HA 0.00@0

SP-[1] Epoch: 179/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 76.95% | Val: Loss nan  Acc(top1) 68.75% | HA 0.00@0

SP-[1] Epoch: 180/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.36  Acc 71.48% | Val: Loss nan  Acc(top1) 68.75% | HA 0.00@0

SP-[1] Epoch: 181/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 77.86% | Val: Loss nan  Acc(top1) 64.20% | HA 0.00@0

SP-[1] Epoch: 182/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 74.22% | Val: Loss nan  Acc(top1) 71.59% | HA 0.00@0

SP-[1] Epoch: 183/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 73.44% | Val: Loss nan  Acc(top1) 69.89% | HA 0.00@0

SP-[1] Epoch: 184/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 76.43% | Val: Loss nan  Acc(top1) 71.02% | HA 0.00@0

SP-[1] Epoch: 185/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 77.08% | Val: Loss nan  Acc(top1) 69.89% | HA 0.00@0

SP-[1] Epoch: 186/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 76.04% | Val: Loss nan  Acc(top1) 72.73% | HA 0.00@0

SP-[1] Epoch: 187/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 76.43% | Val: Loss nan  Acc(top1) 52.84% | HA 0.00@0

SP-[1] Epoch: 188/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 75.91% | Val: Loss nan  Acc(top1) 71.59% | HA 0.00@0

SP-[1] Epoch: 189/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.35  Acc 76.56% | Val: Loss nan  Acc(top1) 69.89% | HA 0.00@0

SP-[1] Epoch: 190/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 77.47% | Val: Loss nan  Acc(top1) 75.00% | HA 0.00@0

SP-[1] Epoch: 191/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 75.26% | Val: Loss nan  Acc(top1) 76.14% | HA 0.00@0

SP-[1] Epoch: 192/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 75.52% | Val: Loss nan  Acc(top1) 80.68% | HA 0.00@0

SP-[1] Epoch: 193/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 76.82% | Val: Loss nan  Acc(top1) 76.70% | HA 0.00@0

SP-[1] Epoch: 194/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 74.87% | Val: Loss nan  Acc(top1) 61.36% | HA 0.00@0

SP-[1] Epoch: 195/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 74.87% | Val: Loss nan  Acc(top1) 72.73% | HA 0.00@0

SP-[1] Epoch: 196/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 73.96% | Val: Loss nan  Acc(top1) 71.59% | HA 0.00@0

SP-[1] Epoch: 197/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 76.95% | Val: Loss nan  Acc(top1) 60.80% | HA 0.00@0

SP-[1] Epoch: 198/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 76.04% | Val: Loss nan  Acc(top1) 63.07% | HA 0.00@0

SP-[1] Epoch: 199/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.35  Acc 75.26% | Val: Loss nan  Acc(top1) 55.11% | HA 0.00@0

SP-[1] Epoch: 200/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 76.69% | Val: Loss nan  Acc(top1) 71.02% | HA 0.00@0

SP-[1] Epoch: 201/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 76.04% | Val: Loss nan  Acc(top1) 84.09% | HA 0.00@0

SP-[1] Epoch: 202/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 80.08% | Val: Loss nan  Acc(top1) 59.66% | HA 0.00@0

SP-[1] Epoch: 203/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 76.04% | Val: Loss nan  Acc(top1) 69.89% | HA 0.00@0

SP-[1] Epoch: 204/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 76.43% | Val: Loss nan  Acc(top1) 64.77% | HA 0.00@0

SP-[1] Epoch: 205/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 76.04% | Val: Loss nan  Acc(top1) 75.00% | HA 0.00@0

SP-[1] Epoch: 206/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 76.69% | Val: Loss nan  Acc(top1) 68.18% | HA 0.00@0

SP-[1] Epoch: 207/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 79.43% | Val: Loss nan  Acc(top1) 78.41% | HA 0.00@0

SP-[1] Epoch: 208/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 75.78% | Val: Loss nan  Acc(top1) 65.34% | HA 0.00@0

SP-[1] Epoch: 209/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 76.17% | Val: Loss nan  Acc(top1) 72.16% | HA 0.00@0

SP-[1] Epoch: 210/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 77.86% | Val: Loss nan  Acc(top1) 73.30% | HA 0.00@0

SP-[1] Epoch: 211/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 75.91% | Val: Loss nan  Acc(top1) 69.89% | HA 0.00@0

SP-[1] Epoch: 212/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.36  Acc 71.09% | Val: Loss nan  Acc(top1) 67.61% | HA 0.00@0

SP-[1] Epoch: 213/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 74.48% | Val: Loss nan  Acc(top1) 70.45% | HA 0.00@0

SP-[1] Epoch: 214/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 77.08% | Val: Loss nan  Acc(top1) 63.64% | HA 0.00@0

SP-[1] Epoch: 215/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 75.65% | Val: Loss nan  Acc(top1) 71.59% | HA 0.00@0

SP-[1] Epoch: 216/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 77.47% | Val: Loss nan  Acc(top1) 78.41% | HA 0.00@0

SP-[1] Epoch: 217/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 74.61% | Val: Loss nan  Acc(top1) 76.70% | HA 0.00@0

SP-[1] Epoch: 218/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.35  Acc 73.83% | Val: Loss nan  Acc(top1) 69.32% | HA 0.00@0

SP-[1] Epoch: 219/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 73.57% | Val: Loss nan  Acc(top1) 67.05% | HA 0.00@0

SP-[1] Epoch: 220/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 75.78% | Val: Loss nan  Acc(top1) 73.86% | HA 0.00@0

SP-[1] Epoch: 221/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 77.99% | Val: Loss nan  Acc(top1) 75.00% | HA 0.00@0

SP-[1] Epoch: 222/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.35  Acc 74.87% | Val: Loss nan  Acc(top1) 66.48% | HA 0.00@0

SP-[1] Epoch: 223/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 75.39% | Val: Loss nan  Acc(top1) 62.50% | HA 0.00@0

SP-[1] Epoch: 224/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 77.34% | Val: Loss nan  Acc(top1) 76.70% | HA 0.00@0

SP-[1] Epoch: 225/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 80.08% | Val: Loss nan  Acc(top1) 63.64% | HA 0.00@0

SP-[1] Epoch: 226/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 77.21% | Val: Loss nan  Acc(top1) 73.30% | HA 0.00@0

SP-[1] Epoch: 227/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 77.47% | Val: Loss nan  Acc(top1) 76.14% | HA 0.00@0

SP-[1] Epoch: 228/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 78.78% | Val: Loss nan  Acc(top1) 63.64% | HA 0.00@0

SP-[1] Epoch: 229/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 76.43% | Val: Loss nan  Acc(top1) 75.00% | HA 0.00@0

SP-[1] Epoch: 230/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 77.21% | Val: Loss nan  Acc(top1) 69.32% | HA 0.00@0

SP-[1] Epoch: 231/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 76.95% | Val: Loss nan  Acc(top1) 49.43% | HA 0.00@0

SP-[1] Epoch: 232/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 79.17% | Val: Loss nan  Acc(top1) 69.32% | HA 0.00@0

SP-[1] Epoch: 233/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 79.95% | Val: Loss nan  Acc(top1) 71.02% | HA 0.00@0

SP-[1] Epoch: 234/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 74.87% | Val: Loss nan  Acc(top1) 64.20% | HA 0.00@0

SP-[1] Epoch: 235/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 74.35% | Val: Loss nan  Acc(top1) 64.20% | HA 0.00@0

SP-[1] Epoch: 236/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 78.52% | Val: Loss nan  Acc(top1) 71.59% | HA 0.00@0

SP-[1] Epoch: 237/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 74.35% | Val: Loss nan  Acc(top1) 75.00% | HA 0.00@0

SP-[1] Epoch: 238/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 80.08% | Val: Loss nan  Acc(top1) 69.89% | HA 0.00@0

SP-[1] Epoch: 239/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 77.60% | Val: Loss nan  Acc(top1) 65.91% | HA 0.00@0

SP-[1] Epoch: 240/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 76.30% | Val: Loss nan  Acc(top1) 65.34% | HA 0.00@0

SP-[1] Epoch: 241/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 78.52% | Val: Loss nan  Acc(top1) 72.73% | HA 0.00@0

SP-[1] Epoch: 242/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 75.78% | Val: Loss nan  Acc(top1) 51.14% | HA 0.00@0

SP-[1] Epoch: 243/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 74.22% | Val: Loss nan  Acc(top1) 69.32% | HA 0.00@0

SP-[1] Epoch: 244/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 74.22% | Val: Loss nan  Acc(top1) 67.61% | HA 0.00@0

SP-[1] Epoch: 245/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 74.48% | Val: Loss nan  Acc(top1) 61.93% | HA 0.00@0

SP-[1] Epoch: 246/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 76.43% | Val: Loss nan  Acc(top1) 76.14% | HA 0.00@0

SP-[1] Epoch: 247/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 75.26% | Val: Loss nan  Acc(top1) 74.43% | HA 0.00@0

SP-[1] Epoch: 248/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 78.12% | Val: Loss nan  Acc(top1) 55.68% | HA 0.00@0

SP-[1] Epoch: 249/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 76.56% | Val: Loss nan  Acc(top1) 67.61% | HA 0.00@0

SP-[1] Epoch: 250/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 75.52% | Val: Loss nan  Acc(top1) 76.70% | HA 0.00@0

SP-[1] Epoch: 251/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 76.56% | Val: Loss nan  Acc(top1) 69.89% | HA 0.00@0

SP-[1] Epoch: 252/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 77.21% | Val: Loss nan  Acc(top1) 69.89% | HA 0.00@0

SP-[1] Epoch: 253/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 75.65% | Val: Loss nan  Acc(top1) 62.50% | HA 0.00@0

SP-[1] Epoch: 254/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 76.95% | Val: Loss nan  Acc(top1) 66.48% | HA 0.00@0

SP-[1] Epoch: 255/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 75.78% | Val: Loss nan  Acc(top1) 64.20% | HA 0.00@0

SP-[1] Epoch: 256/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 76.30% | Val: Loss nan  Acc(top1) 73.86% | HA 0.00@0

SP-[1] Epoch: 257/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 77.47% | Val: Loss nan  Acc(top1) 72.16% | HA 0.00@0

SP-[1] Epoch: 258/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 75.26% | Val: Loss nan  Acc(top1) 66.48% | HA 0.00@0

SP-[1] Epoch: 259/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 74.22% | Val: Loss nan  Acc(top1) 69.32% | HA 0.00@0

SP-[1] Epoch: 260/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.35  Acc 74.87% | Val: Loss nan  Acc(top1) 67.05% | HA 0.00@0

SP-[1] Epoch: 261/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.32  Acc 78.52% | Val: Loss nan  Acc(top1) 68.75% | HA 0.00@0

SP-[1] Epoch: 262/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.34  Acc 75.13% | Val: Loss nan  Acc(top1) 64.20% | HA 0.00@0

SP-[1] Epoch: 263/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 75.39% | Val: Loss nan  Acc(top1) 77.27% | HA 0.00@0

SP-[1] Epoch: 264/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 79.69% | Val: Loss nan  Acc(top1) 68.75% | HA 0.00@0

SP-[1] Epoch: 265/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.31  Acc 77.86% | Val: Loss nan  Acc(top1) 68.75% | HA 0.00@0

SP-[1] Epoch: 266/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.30  Acc 75.78% | Val: Loss nan  Acc(top1) 61.93% | HA 0.00@0

SP-[1] Epoch: 267/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 76.69% | Val: Loss nan  Acc(top1) 67.61% | HA 0.00@0

SP-[1] Epoch: 268/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.1  Loss 0.33  Acc 77.34% | Val: Loss nan  Acc(top1) 75.00% | HA 0.00@0

